Gender,AttendanceRate,StudyHoursPerWeek,PreviousGrade,ExtracurricularActivities,ParentalSupport,Study Hours,Attendance (%),Online Classes Taken,IsPassed
0,0.7199999999999998,0.0,0.16666666666666652,0.0,1,0.7000000000000001,0.24,0,No
0,0.5999999999999996,0.6363636363636364,1.0,0.0,2,0.7400000000000001,0.96,1,Yes
1,0.5999999999999996,0.6363636363636364,0.8333333333333335,0.0,2,0.08000000000000002,0.14000000000000012,0,Yes
1,0.5999999999999996,0.6363636363636364,1.0,0.3333333333333333,1,0.0,0.3400000000000001,1,Yes
0,0.8799999999999999,0.18181818181818177,0.6000000000000001,0.0,0,0.9800000000000001,0.96,0,No
1,1.0,0.6363636363636364,0.0,0.3333333333333333,1,1.0,0.30000000000000004,0,Yes
1,0.8399999999999999,0.31818181818181823,0.9333333333333331,0.3333333333333333,2,0.45999999999999996,0.8800000000000001,0,Yes
0,0.8399999999999999,0.5454545454545455,0.3333333333333335,0.6666666666666666,0,0.36000000000000004,0.78,0,Yes
1,0.8799999999999999,0.31818181818181823,0.9333333333333331,0.3333333333333333,0,0.8800000000000001,0.94,0,Yes
0,0.8399999999999999,0.40909090909090906,0.0,1.0,2,0.42000000000000004,0.6000000000000001,1,Yes
0,0.0,0.31818181818181823,0.16666666666666652,0.3333333333333333,1,0.22000000000000003,0.32000000000000006,0,Yes
0,0.48,0.40909090909090906,0.8333333333333335,0.3333333333333333,2,0.76,0.76,1,Yes
1,0.0,0.18181818181818177,0.0,1.0,2,0.12,0.10000000000000009,1,Yes
1,0.8399999999999999,0.7727272727272728,0.8333333333333335,1.0,1,0.86,0.48,1,No
0,0.8399999999999999,0.18181818181818177,1.0,0.0,1,0.78,0.8600000000000001,1,Yes
0,0.7999999999999998,0.0,0.6000000000000001,0.6666666666666666,1,0.13999999999999999,0.3600000000000001,1,Yes
1,0.31999999999999984,0.6363636363636364,0.7333333333333334,0.0,0,0.6000000000000001,0.3800000000000001,1,Yes
1,0.8799999999999999,0.40909090909090906,0.7333333333333334,0.0,2,0.16000000000000003,0.9000000000000001,1,Yes
0,0.31999999999999984,0.40909090909090906,0.0,0.6666666666666666,0,1.0,0.7,0,No
1,0.5999999999999996,1.0,0.0,0.0,2,0.7200000000000001,0.3600000000000001,0,No
1,0.7999999999999998,0.09090909090909094,0.9333333333333331,1.0,2,0.45999999999999996,0.19999999999999996,1,Yes
1,0.6181520467836257,0.09090909090909094,1.0,1.0,0,0.7400000000000001,0.0,0,Yes
0,0.0,0.0,0.16666666666666652,0.3333333333333333,2,0.9800000000000001,0.21999999999999997,1,Yes
1,0.8399999999999999,0.0,0.16666666666666652,0.0,2,0.12,0.5,0,Yes
0,0.0,0.5454545454545455,0.5666666666666664,0.0,1,0.36000000000000004,0.14000000000000012,1,No
0,0.5999999999999996,0.18181818181818177,1.0,0.3333333333333333,0,0.9800000000000001,0.5475910693301997,0,Yes
0,0.0,0.40909090909090906,0.0,0.6666666666666666,0,0.1,0.08000000000000007,1,No
0,0.0,0.18181818181818177,0.3333333333333335,0.6666666666666666,1,0.52,0.74,1,Yes
0,0.31999999999999984,0.6363636363636364,0.16666666666666652,0.3333333333333333,0,0.8,0.14000000000000012,1,No
0,0.31999999999999984,0.5454545454545455,0.3333333333333335,0.6666666666666666,2,0.9800000000000001,0.5475910693301997,0,Yes
0,0.0,0.31818181818181823,1.0,0.6666666666666666,2,0.9,0.3600000000000001,0,No
1,1.0,0.18181818181818177,0.9333333333333331,1.0,0,0.2,0.1200000000000001,0,No
0,0.8799999999999999,0.09090909090909094,0.7333333333333334,1.0,2,0.5599999999999999,0.74,0,Yes
0,0.8399999999999999,0.0,0.8333333333333335,0.6666666666666666,1,0.38,0.19999999999999996,0,Yes
0,0.7199999999999998,0.0,0.16666666666666652,0.6666666666666666,2,0.6200000000000001,0.3400000000000001,1,Yes
0,0.0,0.09090909090909094,0.9333333333333331,0.0,1,0.96,0.30000000000000004,1,Yes
0,0.48,0.5454545454545455,0.3333333333333335,0.0,2,0.6400000000000001,0.45999999999999996,0,Yes
0,0.8799999999999999,0.4545454545454546,0.6000000000000001,0.3333333333333333,1,0.38,0.1200000000000001,1,Yes
1,0.8399999999999999,0.40909090909090906,0.8333333333333335,0.6666666666666666,1,0.86,0.7,0,Yes
1,0.5999999999999996,0.18181818181818177,0.5927906976744186,0.0,2,0.5599999999999999,0.5475910693301997,1,No
1,0.6181520467836257,0.7727272727272728,0.7333333333333334,0.6666666666666666,1,0.78,0.10000000000000009,1,No
0,0.7999999999999998,0.09090909090909094,0.8666666666666667,0.3333333333333333,2,0.5599999999999999,0.6200000000000001,1,Yes
0,0.5999999999999996,0.40909090909090906,0.3333333333333335,0.6666666666666666,0,0.4,0.78,1,Yes
1,0.6181520467836257,1.0,1.0,0.6666666666666666,0,0.04000000000000001,0.56,1,Yes
0,0.31999999999999984,0.4363313990973565,0.9333333333333331,0.0,2,0.96,0.54,0,Yes
0,1.0,0.5454545454545455,0.9333333333333331,1.0,0,0.30000000000000004,0.6000000000000001,0,Yes
0,0.5999999999999996,0.6363636363636364,0.0,1.0,1,0.82,0.040000000000000036,0,No
0,1.0,0.31818181818181823,0.8666666666666667,0.3333333333333333,1,0.36000000000000004,0.0,0,Yes
0,1.0,0.31818181818181823,0.8333333333333335,0.0,1,0.08000000000000002,0.6400000000000001,1,Yes
0,0.6181520467836257,0.31818181818181823,0.16666666666666652,0.6666666666666666,2,0.4,0.3800000000000001,0,No
0,0.6181520467836257,0.4545454545454546,0.8333333333333335,0.3333333333333333,0,0.16000000000000003,0.43999999999999995,0,No
1,0.8799999999999999,0.5454545454545455,1.0,0.6666666666666666,2,0.4,0.94,0,No
0,0.8799999999999999,0.40909090909090906,0.7333333333333334,0.6666666666666666,1,0.5599999999999999,0.8600000000000001,1,No
1,0.48,0.0,0.16666666666666652,0.3333333333333333,2,0.12,0.43999999999999995,1,Yes
0,1.0,0.0,0.8666666666666667,0.3333333333333333,1,0.27999999999999997,0.6200000000000001,1,No
0,0.8399999999999999,0.09090909090909094,0.3333333333333335,0.0,2,0.76,0.32000000000000006,1,Yes
0,0.5999999999999996,0.5454545454545455,0.3333333333333335,1.0,2,1.0,0.74,1,Yes
0,0.31999999999999984,0.4363313990973565,0.6000000000000001,0.6666666666666666,2,0.42000000000000004,0.78,1,No
0,0.0,0.0,0.3333333333333335,0.6666666666666666,0,0.22000000000000003,0.54,0,Yes
1,0.5999999999999996,0.4545454545454546,0.8333333333333335,0.6666666666666666,1,0.9400000000000001,0.9000000000000001,0,Yes
1,0.5999999999999996,0.09090909090909094,0.6000000000000001,0.3333333333333333,2,0.22000000000000003,0.6000000000000001,0,Yes
1,0.31999999999999984,0.4545454545454546,0.5927906976744186,0.3333333333333333,1,0.12,0.8400000000000001,1,Yes
1,1.0,1.0,0.8666666666666667,0.6666666666666666,0,0.24,0.3400000000000001,1,Yes
0,0.7999999999999998,0.09090909090909094,0.8666666666666667,0.6666666666666666,2,0.4767816091954023,0.8200000000000001,1,Yes
1,0.7999999999999998,0.5454545454545455,0.3333333333333335,1.0,1,0.7200000000000001,0.96,1,Yes
0,0.5999999999999996,0.09090909090909094,1.0,0.0,0,0.9,0.96,0,Yes
0,0.31999999999999984,0.40909090909090906,0.3333333333333335,0.3333333333333333,0,0.4,0.3400000000000001,1,No
1,0.7199999999999998,0.7727272727272728,0.7333333333333334,0.6666666666666666,0,0.18000000000000002,0.040000000000000036,1,Yes
0,0.31999999999999984,0.4545454545454546,0.16666666666666652,0.6666666666666666,2,0.9800000000000001,0.26,1,Yes
1,0.8399999999999999,1.0,0.9333333333333331,0.6666666666666666,0,0.26,0.15999999999999992,0,No
0,0.5999999999999996,0.4363313990973565,0.9333333333333331,1.0,0,0.18000000000000002,0.020000000000000018,1,Yes
1,0.8399999999999999,0.18181818181818177,1.0,0.3333333333333333,2,0.26,0.74,0,Yes
1,0.8799999999999999,0.0,0.9333333333333331,0.0,1,0.5,0.5800000000000001,1,Yes
0,0.8399999999999999,0.40909090909090906,0.16666666666666652,0.3333333333333333,2,0.16000000000000003,0.21999999999999997,0,Yes
0,0.31999999999999984,0.5454545454545455,0.0,1.0,1,0.1,0.6600000000000001,1,No
0,0.0,0.0,0.6000000000000001,0.6666666666666666,2,0.13999999999999999,0.98,1,Yes
1,0.8399999999999999,0.4363313990973565,0.16666666666666652,0.6666666666666666,1,0.16000000000000003,0.06000000000000005,0,No
1,0.31999999999999984,0.5454545454545455,1.0,0.6666666666666666,1,0.08000000000000002,0.41999999999999993,1,Yes
0,0.5999999999999996,0.6363636363636364,0.16666666666666652,0.0,1,0.34,0.21999999999999997,0,No
1,0.8399999999999999,0.4545454545454546,0.9333333333333331,0.6666666666666666,1,0.66,0.32000000000000006,1,No
0,0.31999999999999984,1.0,0.16666666666666652,0.0,1,0.82,0.14000000000000012,0,No
0,0.7999999999999998,1.0,0.16666666666666652,0.0,1,0.32000000000000006,0.54,0,Yes
1,0.31999999999999984,0.7727272727272728,0.0,0.0,0,0.4767816091954023,0.6200000000000001,1,No
0,0.8399999999999999,0.0,0.3333333333333335,1.0,0,0.7000000000000001,0.30000000000000004,0,Yes
0,0.5999999999999996,0.4363313990973565,0.3333333333333335,0.3333333333333333,2,0.06,0.43999999999999995,0,Yes
1,0.5999999999999996,0.09090909090909094,0.3333333333333335,0.0,2,0.82,0.06000000000000005,1,Yes
0,0.0,0.31818181818181823,0.0,0.3333333333333333,2,0.66,0.08000000000000007,0,Yes
0,0.31999999999999984,1.0,0.16666666666666652,0.6666666666666666,2,0.020000000000000004,0.52,1,Yes
0,0.31999999999999984,0.31818181818181823,0.6000000000000001,1.0,2,0.4767816091954023,0.5475910693301997,0,No
1,0.8399999999999999,0.18181818181818177,0.7333333333333334,1.0,1,0.27999999999999997,0.10000000000000009,0,No
1,1.0,0.0,0.0,0.0,2,0.6400000000000001,0.24,0,Yes
0,0.7999999999999998,1.0,0.8666666666666667,0.3333333333333333,2,0.27999999999999997,0.6799999999999999,1,Yes
0,0.8399999999999999,0.31818181818181823,0.7333333333333334,1.0,0,0.6400000000000001,0.040000000000000036,0,Yes
0,0.8399999999999999,0.6363636363636364,0.6000000000000001,1.0,2,0.04000000000000001,0.10000000000000009,0,Yes
1,0.7199999999999998,0.0,0.3333333333333335,1.0,1,0.7200000000000001,0.15999999999999992,1,No
1,0.48,0.5454545454545455,0.3333333333333335,0.0,2,0.8,0.5475910693301997,1,Yes
0,0.31999999999999984,0.40909090909090906,0.8333333333333335,0.6666666666666666,0,0.8800000000000001,0.8600000000000001,1,Yes
1,0.5999999999999996,0.09090909090909094,0.9333333333333331,0.6666666666666666,1,0.86,0.54,1,Yes
0,0.8799999999999999,0.6363636363636364,0.8666666666666667,0.6666666666666666,2,0.6200000000000001,0.6200000000000001,1,Yes
0,0.7199999999999998,0.18181818181818177,0.8333333333333335,0.3333333333333333,2,0.32000000000000006,0.3600000000000001,0,No
1,0.8399999999999999,1.0,0.9333333333333331,0.6666666666666666,2,0.7200000000000001,0.5800000000000001,0,No
0,0.5999999999999996,0.09090909090909094,0.8333333333333335,1.0,1,0.36000000000000004,0.3600000000000001,0,Yes
0,0.5999999999999996,1.0,0.3333333333333335,1.0,1,0.08000000000000002,0.52,0,Yes
1,0.7999999999999998,0.7727272727272728,0.0,0.3333333333333333,0,0.34,0.5800000000000001,0,Yes
0,0.31999999999999984,0.5454545454545455,0.0,0.0,2,0.32000000000000006,0.40000000000000013,0,No
1,0.8399999999999999,0.4363313990973565,0.8666666666666667,0.0,2,0.78,0.6000000000000001,1,Yes
0,0.7199999999999998,0.40909090909090906,0.0,0.6666666666666666,2,0.18000000000000002,0.06000000000000005,1,Yes
